20260520 14:26:00.265579Z 2251617 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:26:00.265682Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#7-fd#28] - TcpServer.cpp:69
20260520 14:26:00.268448Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#28-id#10 ] from 58.247.150.86:15360 - HttpServer.cpp:49
20260520 14:26:00.413754Z 2251619 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:26:00.456417Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:26:00.460462Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#10 ] - HttpServer.cpp:89
20260520 14:26:00.469351Z 2251619 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:26:00.469457Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#4-fd#27] - TcpServer.cpp:69
20260520 14:26:00.471507Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#27-id#11 ] from 58.247.150.86:15361 - HttpServer.cpp:49
20260520 14:26:00.680283Z 2251619 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#28-id#10 ] - HttpServer.cpp:89
20260520 14:26:00.718390Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#10 ] - HttpServer.cpp:89
20260520 14:26:00.718392Z 2251617 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#11 ] - HttpServer.cpp:89
20260520 14:26:00.732394Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#29-id#12 ] from 58.247.150.86:15362 - HttpServer.cpp:49
20260520 14:26:00.736132Z 2251619 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#29-id#12 ] - HttpServer.cpp:89
20260520 14:26:00.736215Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#12-fd#29] - TcpServer.cpp:69
20260520 14:26:00.760863Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:00.895228Z 2251617 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#27-id#11 ] - HttpServer.cpp:89
20260520 14:26:00.933465Z 2251617 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#11 ] - HttpServer.cpp:89
20260520 14:26:00.934131Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#10 ] - HttpServer.cpp:89
20260520 14:26:00.947514Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#29-id#13 ] from 58.247.150.86:15363 - HttpServer.cpp:49
20260520 14:26:00.951191Z 2251617 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#29-id#13 ] - HttpServer.cpp:89
20260520 14:26:00.951295Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#13-fd#29] - TcpServer.cpp:69
20260520 14:26:05.761986Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:10.762421Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:15.763672Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:20.763429Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:25.763332Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:30.760942Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:34.948871Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#11-fd#27] - TcpServer.cpp:69
20260520 14:26:34.953179Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#10-fd#28] - TcpServer.cpp:69
20260520 14:26:35.770334Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:26:40.762802Z 2251617 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:50:53.346385Z 2255621 INFO  SessionStore: Redis ok 127.0.0.1:6379 default_ttl_sec=7200 - SessionStore.cpp:103
20260520 14:50:53.346509Z 2255621 INFO  Game protobuf TCP 8081 (HTTP 8080) - http_server.cpp:543
20260520 14:50:53.346614Z 2255621 INFO  HttpServer Listening on [ 0.0.0.0:8080 ] - HttpServer.cpp:35
20260520 14:50:53.346637Z 2255691 INFO  GameTcpGateway listening on 0.0.0.0:8081 (length-prefix + protobuf) - GameTcpGateway.cpp:47
20260520 14:50:55.763546Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#26-id#1 ] from 127.0.0.1:39512 - HttpServer.cpp:49
20260520 14:50:55.766464Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:00.764088Z 2255692 INFO  HttpServer::onMessage - Request URL : /metrics from TcpConnection[ fd#26-id#1 ] - HttpServer.cpp:89
20260520 14:51:03.734136Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#27-id#2 ] from 58.247.150.86:15966 - HttpServer.cpp:49
20260520 14:51:03.734394Z 2255694 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#27-id#2 ] - HttpServer.cpp:89
20260520 14:51:03.735470Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#29-id#3 ] from 58.247.150.86:15965 - HttpServer.cpp:49
20260520 14:51:03.795889Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/health from TcpConnection[ fd#27-id#2 ] - HttpServer.cpp:89
20260520 14:51:03.800097Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
20260520 14:51:03.807877Z 2255621 INFO  HttpServer::OnNewConnection : Add connection [ fd#30-id#4 ] from 58.247.150.86:15967 - HttpServer.cpp:49
20260520 14:51:03.807930Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/stats from TcpConnection[ fd#30-id#4 ] - HttpServer.cpp:89
20260520 14:51:03.831500Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/game/status from TcpConnection[ fd#30-id#4 ] - HttpServer.cpp:89
20260520 14:51:03.835207Z 2255694 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#27-id#2 ] - HttpServer.cpp:89
20260520 14:51:03.835360Z 2255621 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#2-fd#27] - TcpServer.cpp:69
20260520 14:51:03.873817Z 2255694 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#30-id#4 ] - HttpServer.cpp:89
20260520 14:51:03.873838Z 2255692 INFO  HttpServer::onMessage - Request URL : /api/redis/status from TcpConnection[ fd#29-id#3 ] - HttpServer.cpp:89
